Attempt,PermitURL,CurrentTime,WithinRange,CurrentScheduledDay,EarliestAllowableDay,NextAvailableDay,SecondAvailableDay,ThirdAvailableDay,FourthAvailableDay
129,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:12,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
130,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:13,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
131,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:14,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
132,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:15,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
133,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:16,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
134,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:17,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
135,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:18,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
136,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:19,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
137,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:20,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
138,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:21,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
139,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:22,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
140,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:23,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
141,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:24,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
142,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:25,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
143,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:26,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
144,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:27,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
145,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:28,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
146,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:29,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
147,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:30,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
148,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:31,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
149,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:32,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
150,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:33,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
151,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:34,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
152,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:35,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
153,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:36,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
154,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:38,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
155,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:39,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
156,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:40,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
157,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:41,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
158,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:42,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
159,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:43,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
160,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:44,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
161,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:45,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
162,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:46,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
163,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:47,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
164,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:48,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
165,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:49,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
166,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:50,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
167,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:51,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
168,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:52,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
169,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:53,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
170,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:54,FALSE,9/11/2019,9/10/2019,9/26/2019,12/3/2019,12/5/2019,12/9/2019
171,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:55,FALSE,9/11/2019,9/10/2019,9/26/2019,12/3/2019,12/5/2019,12/9/2019
172,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:56,FALSE,9/11/2019,9/10/2019,9/26/2019,12/3/2019,12/5/2019,12/9/2019
173,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:57,FALSE,9/11/2019,9/10/2019,9/26/2019,12/3/2019,12/5/2019,12/9/2019
174,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:58,FALSE,9/11/2019,9/10/2019,9/26/2019,12/3/2019,12/5/2019,12/9/2019
175,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:59,FALSE,9/11/2019,9/10/2019,9/26/2019,12/3/2019,12/5/2019,12/9/2019
176,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:00,FALSE,9/11/2019,9/10/2019,9/26/2019,12/3/2019,12/5/2019,12/9/2019
177,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:01,FALSE,9/11/2019,9/10/2019,9/26/2019,12/3/2019,12/5/2019,12/9/2019
178,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:02,FALSE,9/11/2019,9/10/2019,9/26/2019,12/3/2019,12/5/2019,12/9/2019
179,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:03,FALSE,9/11/2019,9/10/2019,9/26/2019,12/3/2019,12/5/2019,12/9/2019
180,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:04,FALSE,9/11/2019,9/10/2019,9/26/2019,12/3/2019,12/5/2019,12/9/2019
181,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:05,FALSE,9/11/2019,9/10/2019,9/26/2019,12/3/2019,12/5/2019,12/9/2019
182,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:06,FALSE,9/11/2019,9/10/2019,9/26/2019,12/3/2019,12/5/2019,12/9/2019
183,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:07,FALSE,9/11/2019,9/10/2019,9/26/2019,12/3/2019,12/5/2019,12/9/2019
184,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:08,FALSE,9/11/2019,9/10/2019,9/26/2019,12/3/2019,12/5/2019,12/9/2019
185,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:09,FALSE,9/11/2019,9/10/2019,9/26/2019,12/3/2019,12/5/2019,12/9/2019
186,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:10,FALSE,9/11/2019,9/10/2019,9/26/2019,12/3/2019,12/5/2019,12/9/2019
187,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:11,FALSE,9/11/2019,9/10/2019,9/26/2019,12/3/2019,12/5/2019,12/9/2019
188,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:12,FALSE,9/11/2019,9/10/2019,9/26/2019,12/3/2019,12/5/2019,12/9/2019
189,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:13,FALSE,9/11/2019,9/10/2019,9/26/2019,12/3/2019,12/5/2019,12/9/2019
190,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:14,FALSE,9/11/2019,9/10/2019,9/26/2019,12/3/2019,12/5/2019,12/9/2019
191,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:15,FALSE,9/11/2019,9/10/2019,9/26/2019,12/3/2019,12/5/2019,12/9/2019
192,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:16,FALSE,9/11/2019,9/10/2019,10/9/2019,12/3/2019,12/5/2019,12/9/2019
193,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:17,FALSE,9/11/2019,9/10/2019,11/27/2019,12/3/2019,12/5/2019,12/9/2019
194,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:18,FALSE,9/11/2019,9/10/2019,11/27/2019,12/3/2019,12/5/2019,12/9/2019
195,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:19,FALSE,9/11/2019,9/10/2019,11/27/2019,12/3/2019,12/5/2019,12/9/2019
196,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:20,FALSE,9/11/2019,9/10/2019,11/27/2019,12/3/2019,12/5/2019,12/9/2019
197,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:21,FALSE,9/11/2019,9/10/2019,11/27/2019,12/3/2019,12/5/2019,12/9/2019
198,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:22,FALSE,9/11/2019,9/10/2019,11/27/2019,12/3/2019,12/5/2019,12/9/2019
199,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:23,FALSE,9/11/2019,9/10/2019,11/27/2019,12/3/2019,12/5/2019,12/9/2019
200,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:24,FALSE,9/11/2019,9/10/2019,11/27/2019,12/3/2019,12/5/2019,12/9/2019
201,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:25,FALSE,9/11/2019,9/10/2019,11/27/2019,12/3/2019,12/5/2019,12/9/2019
202,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:26,FALSE,9/11/2019,9/10/2019,11/27/2019,12/3/2019,12/5/2019,12/9/2019
203,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:27,FALSE,9/11/2019,9/10/2019,11/27/2019,12/3/2019,12/5/2019,12/9/2019
204,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:28,FALSE,9/11/2019,9/10/2019,11/27/2019,12/3/2019,12/5/2019,12/9/2019
205,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:29,FALSE,9/11/2019,9/10/2019,11/27/2019,12/3/2019,12/5/2019,12/9/2019
206,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 12:30,FALSE,9/11/2019,9/10/2019,11/27/2019,12/3/2019,12/5/2019,12/9/2019
207,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,08/28/2019 12:31:58,False,2019-09-11,2019-09-10,2019-11-27,2019-12-03,2019-12-05,2019-12-09
208,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,08/28/2019 12:32:57,False,2019-09-11,2019-09-10,2019-11-27,2019-12-03,2019-12-05,2019-12-09
209,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,08/28/2019 12:34:00,False,2019-09-11,2019-09-10,2019-11-27,2019-12-03,2019-12-05,2019-12-09
210,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,08/28/2019 12:35:01,False,2019-09-11,2019-09-10,2019-11-27,2019-12-03,2019-12-05,2019-12-09
211,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,08/28/2019 12:36:03,False,2019-09-11,2019-09-10,2019-11-27,2019-12-03,2019-12-05,2019-12-09
212,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,08/28/2019 12:37:03,False,2019-09-11,2019-09-10,2019-11-27,2019-12-03,2019-12-05,2019-12-09
213,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,08/28/2019 12:38:03,False,2019-09-11,2019-09-10,2019-11-27,2019-12-03,2019-12-05,2019-12-09
214,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,08/28/2019 12:39:01,False,2019-09-11,2019-09-10,2019-11-27,2019-12-03,2019-12-05,2019-12-09
215,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,08/28/2019 12:40:05,False,2019-09-11,2019-09-10,2019-11-27,2019-12-03,2019-12-05,2019-12-09
216,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,08/28/2019 12:41:06,False,2019-09-11,2019-09-10,2019-11-27,2019-12-03,2019-12-05,2019-12-09
217,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,08/28/2019 12:42:09,False,2019-09-11,2019-09-10,2019-11-27,2019-12-03,2019-12-05,2019-12-09
218,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,08/28/2019 12:43:09,False,2019-09-11,2019-09-10,2019-11-27,2019-12-03,2019-12-05,2019-12-09
219,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,08/28/2019 12:44:10,False,2019-09-11,2019-09-10,2019-11-27,2019-12-03,2019-12-05,2019-12-09
220,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,08/28/2019 12:45:10,False,2019-09-11,2019-09-10,2019-11-27,2019-12-03,2019-12-05,2019-12-09
